scorer,,,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner
labeled-data,e3v816b-20220314T161409-161910_cropped,img4267.png,726.9590852870072,186.52198234665775,807.242438297633,207.5485748018216,759.4547281722605,173.1414235115535,686.8174087816944,142.55728903131512,751.8086945522009,152.11483105638956,820.6229971327373,148.29181424635976,864.5876904480799,169.3184067015237,,,,,,,,,,,,,,
labeled-data,e3v816b-20220314T161409-161910_cropped,img4375.png,925.7559594085567,436.9295834036094,866.4991988530949,421.6375161634903,908.5523837634225,465.60220947883295,981.1897031539886,454.13315904874355,929.5789762185864,494.2748355540564,820.6229971327373,486.6288019339968,793.8618794625286,436.9295834036094,,,,,,,,,,,,,,
labeled-data,e3v816b-20220314T161409-161910_cropped,img4823.png,256.39691650853297,501.0795008465659,336.10554635119445,509.5817546964498,271.2758607458298,480.35525708747394,212.82286552787804,477.16691189376746,264.3677794927991,459.0996224627642,317.50686605457344,442.62650562861415,358.4239627071396,444.2206782254674,,,,,,,,,,,,,,
labeled-data,e3v816b-20220314T161409-161910_cropped,img4916.png,514.5491268490509,869.304753280778,524.5650139209229,754.9567092102386,487.840094657392,844.2650356010979,495.35200996129606,895.1791282164476,477.8242075855199,870.1394105367674,452.78448990583973,753.2873946982598,493.68269544931735,696.5307012909848,,,,,,,,,,,,,,
labeled-data,e3v816b-20220314T161409-161910_cropped,img5022.png,957.8457761741802,887.7328750048281,840.4707562181857,867.715429741015,933.7338534700417,903.2009008905018,980.1379311270628,910.9349138333386,944.6524599775761,922.3084622786869,811.809414135908,917.7590429005476,789.9722011208393,867.715429741015,,,,,,,,,,,,,,
labeled-data,e3v816b-20220314T161409-161910_cropped,img5208.png,,,,,,,,,,,,,,,389.017,174.818,380.223,282.518,400.294,206.124,409.884,146.809,430.048,181.803,442.285,293.351,411.471,339.426
labeled-data,e3v816b-20220314T161409-161910_cropped,img5248.png,,,,,,,,,,,,,,,309.46,122.505,390.239,183.423,336.654,124.397,286.587,66.392,342.869,102.983,440.387,160.328,421.493,207.848
labeled-data,e3v816b-20220314T161409-161910_cropped,img5298.png,,,,,,,,,,,,,,,242.488,455.955,283.152,369.743,224.306,427.773,208.182,486.473,201.799,441.681,220.152,331.096,271.521,311.372
labeled-data,e3v816b-20220314T161409-161910_cropped,img5322.png,215.4016006975623,418.74222268460255,264.0194903039456,401.70518444646825,216.23267573356884,387.57690883435686,169.27693619919862,438.6880235487598,191.71596217137554,378.01954592028153,247.8135271018178,342.69885689000307,285.62744124011596,341.86778185399646,,,,,,,,,,,,,,
labeled-data,e3v816b-20220314T161409-161910_cropped,img5370.png,,,,,,,,,,,,,,,336.329,674.922,369.15,559.137,316.952,648.268,304.156,697.537,295.337,662.234,304.939,550.026,338.234,505.118
labeled-data,e3v816b-20220314T161409-161910_cropped,img5885.png,775.7893181473103,694.6179391089759,726.1397491858843,638.3484276193599,750.2552541100055,695.5636451844316,777.6807302982218,711.6406484671791,756.8751966381956,724.4076804858314,676.0173271867304,695.5636451844316,648.5918509985142,629.3642199025304,,,,,,,,,,,,,,
labeled-data,e3v816b-20220314T161409-161910_cropped,img5957.png,,,,,,,,,,,,,,,542.01,610.689,656.528,615.027,569.605,592.381,512.202,584.908,550.643,573.18,662.766,555.047,712.228,589.294
labeled-data,e3v816b-20220314T161409-161910_cropped,img6338.png,,,,,,,,,,,,,,,640.903,698.883,551.966,708.306,624.622,723.784,667.652,725.01,644.525,740.656,583.479,771.952,526.509,782.171
labeled-data,e3v816b-20220314T161409-161910_cropped,img6341.png,665.1784624749496,721.5472324203739,584.6533608301802,707.3889727905243,652.3475396853985,741.014839411417,690.3978624406191,736.1479376636562,669.1604729958448,760.924892015893,584.6533608301802,783.0471726875329,531.1174416048116,761.8097832427586,,,,,,,,,,,,,,
labeled-data,e3v816b-20220314T161409-161910_cropped,img6436.png,984.04882874882,914.7377269226654,990.6687712770101,821.5068696506545,969.1539580603923,891.0162661966508,951.5007779852185,930.7359213657915,948.7424685984727,907.5661225171261,927.7793172592039,839.1600497258281,924.4693459951088,795.027099537894,,,,,,,,,,,,,,
labeled-data,e3v816b-20220314T161409-161910_cropped,img6623.png,,,,,,,,,,,,,,,905.325,734.158,926.862,794.283,933.897,742.788,906.401,674.993,942.023,716.609,977.841,762.415,980.874,807.977
labeled-data,e3v816b-20220314T161409-161910_cropped,img6689.png,1011.5958503215219,712.8960849172479,929.9774604345031,732.5805201252936,999.593145926372,729.6998710704576,1044.7233144521354,721.5380320817558,1016.8770402553878,747.9439817510853,953.0226528731907,788.7531766945947,901.6510780619495,794.5144748042667,,,,,,,,,,,,,,
labeled-data,e3v816b-20220314T161409-161910_cropped,img6827.png,,,,,,,,,,,,,,,703.756,904.554,787.688,827.594,704.786,877.242,670.15,916.581,677.059,886.36,738.407,782.72,798.936,775.132
labeled-data,e3v816b-20220314T161409-161910_cropped,img7161.png,717.0039775330732,802.7265133626922,784.4541271066558,780.757036073011,734.7337311352721,778.4444595162025,666.1272932832852,781.1424654991458,715.8476892546689,767.2670061582945,753.2343435897405,726.4114869880102,792.5481450554857,710.6088805164851,,,,,,,,,,,,,,
labeled-data,e3v816b-20220314T161409-161910_cropped,img7458.png,,,,,,,,,,,,,,,935.474,156.833,876.246,228.614,943.888,180.318,964.106,105.249,974.421,169.577,940.194,227.516,898.301,255.927
labeled-data,e3v816b-20220314T161409-161910_cropped,img7698.png,,,,,,,,,,,,,,,830.194,410.478,875.355,354.36,823.579,378.93,781.931,427.337,801.926,380.841,806.825,317.093,842.327,292.278
labeled-data,e3v816b-20220314T161409-161910_cropped,img7776.png,832.0920475628266,402.5224321133413,872.2337240681395,356.64623039298374,824.446013942767,358.5577387979986,772.8352870073647,408.25695732838597,799.5964046775734,362.3807556080284,807.242438297633,312.681537077641,841.6495895879011,280.18589419238776,,,,,,,,,,,,,,
labeled-data,e3v816b-20220314T161409-161910_cropped,img8260.png,913.5531243505283,141.2082966301972,859.354136010963,184.44569182243464,917.2069887329709,163.74046032192658,959.2264291310607,116.24022335017276,940.348129821774,168.6122794985167,919.6428983212659,211.84967469075414,882.4952770997661,268.4845726186145,,,,,,,,,,,,,,
labeled-data,e3v816b-20220314T161409-161910_cropped,img8362.png,,,,,,,,,,,,,,,917.956,306.399,939.992,224.338,911.258,272.683,878.885,340.092,878.111,285.807,875.103,217.759,893.271,183.584
labeled-data,e3v816b-20220314T161409-161910_cropped,img8629.png,,,,,,,,,,,,,,,922.8254601356384,354.4789685003671,977.422,302.773,923.825,326.457,874.755,370.598,899.436,321.17,899.176,268.432,955.387,241.817
