scorer,,,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner
labeled-data,e3v816b-20220314T190936-191503_cropped,img4348.png,,,,,,,,,,,,,,,830.832,329.531,760.995,342.221,823.727,360.861,883.773,328.316,845.237,380.497,771.816,410.853,707.55,389.03
labeled-data,e3v816b-20220314T190936-191503_cropped,img4456.png,,,,,,,,,,,,,,,557.885,384.206,624.635,432.171,586.628,381.289,550.7,345.192,595.211,361.1,664.113,374.208,688.12,430.749
labeled-data,e3v816b-20220314T190936-191503_cropped,img4820.png,,,,,,,,,,,,,,,812.689,841.356,868.969,749.781,810.347,807.626,771.922,841.15,782.016,811.967,801.016,727.354,825.551,696.847
labeled-data,e3v816b-20220314T190936-191503_cropped,img4958.png,700.1979676167987,322.23907910271555,677.2598667566199,345.17717996289434,730.7821020970371,331.79662112779,726.9590852870072,272.53986057232817,761.3662365772755,316.5045538876708,755.6317113622308,356.64623039298374,707.8440012368583,387.23036487322213,,,,,,,,,,,,,,
labeled-data,e3v816b-20220314T190936-191503_cropped,img4962.png,,,,,,,,,,,,,,,710.731,314.296,683.723,348.241,730.319,327.48,731.314,266.865,756.353,320.973,746.255,355.849,712.454,387.96
labeled-data,e3v816b-20220314T190936-191503_cropped,img5489.png,,,,,,,,,,,,,,,686.81,541.588,706.995,443.752,665.064,519.109,663.41,576.611,645.055,535.43,638.332,433.738,657.704,391.945
labeled-data,e3v816b-20220314T190936-191503_cropped,img5629.png,,,,,,,,,,,,,,,665.879,807.092,573.56,811.916,651.292,830.678,704.894,810.948,671.347,846.17,570.414,874.406,517.861,846.92
labeled-data,e3v816b-20220314T190936-191503_cropped,img5656.png,909.6819786239198,884.1306662345372,853.2835072149235,802.6172505262222,884.5670343246011,876.6402442505298,905.275848045092,907.042545244442,876.1953862248282,903.9582538392625,807.4597491951139,859.8969480509841,780.582352664264,813.6325769732917,,,,,,,,,,,,,,
labeled-data,e3v816b-20220314T190936-191503_cropped,img5802.png,,,,,,,,,,,,,,,895.717,586.958,847.23,671.136,905.213,620.497,921.734,551.899,935.126,604.056,914.627,687.773,872.044,725.789
labeled-data,e3v816b-20220314T190936-191503_cropped,img5914.png,,,,,,,,,,,,,,,855.312,273.159,936.45,237.677,856.421,242.391,811.754,278.512,835.349,230.118,881.496,187.051,947.536,197.845
labeled-data,e3v816b-20220314T190936-191503_cropped,img6059.png,,,,,,,,,,,,,,,1001.396,220.192,920.16,212.317,988.213,244.485,1026.4,244.317,1004.929,260.994,906.413,291.116,856.696,249.574
labeled-data,e3v816b-20220314T190936-191503_cropped,img6339.png,961.5236217282974,297.3604538556612,1001.8235965346496,300.5844518401694,972.807614674076,278.01646594861216,927.6716428909615,251.4184825764197,966.3596187050597,251.4184825764197,976.0316126585842,224.01449970810017,,,,,,,,,,,,,,,,
labeled-data,e3v816b-20220314T190936-191503_cropped,img6391.png,,,,,,,,,,,,,,,783.249,375.751,862.42,426.754,807.917,365.82,753.602,344.313,799.565,344.451,884.336,361.692,913.228,398.942
labeled-data,e3v816b-20220314T190936-191503_cropped,img6677.png,,,,,,,,,,,,,,,535.097,266.119,591.956,315.988,555.293,250.309,500.293,233.985,555.497,218.683,644.274,267.164,662.129,318.396
labeled-data,e3v816b-20220314T190936-191503_cropped,img6830.png,537.7197531905324,266.8053353572835,558.7463456456962,243.86723449710473,516.6931607353686,249.60175971214937,518.6046691403833,316.5045538876708,491.84355147017476,266.8053353572835,516.6931607353686,178.87594872659815,585.5074633159047,207.5485748018216,,,,,,,,,,,,,,
labeled-data,e3v816b-20220314T190936-191503_cropped,img7008.png,,,,,,,,,,,,,,,547.509,247.053,547.798,180.152,547.622,216.979,499.244,226.328,546.33,195.829,571.6682158653,246.60651552059971,592.637,207.323
labeled-data,e3v816b-20220314T190936-191503_cropped,img7311.png,,,,,,,,,,,,,,,258.492,424.658,341.566,368.354,268.181,394.217,209.128,421.389,246.032,383.181,279.534,324.887,329.378,311.238
labeled-data,e3v816b-20220314T190936-191503_cropped,img7405.png,264.3740512734019,461.77919266880315,319.80779501883393,415.90299094844556,247.17047562826787,433.1065665935796,241.4359504132231,475.1597515039074,229.96689998313371,452.2216506437286,264.3740512734019,356.64623039298374,312.16176139877433,343.2656715578794,,,,,,,,,,,,,,
labeled-data,e3v816b-20220314T190936-191503_cropped,img7919.png,807.242438297633,175.05293191656835,767.1007617923201,224.75215044695574,818.7114887277223,199.902541181762,853.1186400179906,134.91125541125552,853.1186400179906,197.99103277674715,828.2690307527969,257.24779333220897,774.7467954123797,284.00891100241756,,,,,,,,,,,,,,
labeled-data,e3v816b-20220314T190936-191503_cropped,img8008.png,679.4821282673665,286.13030167622395,729.7764968256943,257.6301594931717,669.4232545557011,260.14487792108804,,,636.7319149927882,263.49783582497656,715.526425734168,183.0268461316524,759.9531179606907,229.13001731011934,,,,,,,,,,,,,,
labeled-data,e3v816b-20220314T190936-191503_cropped,img8164.png,554.9233288356663,259.1593017372239,627.5606482262326,291.65494462247716,581.684446505875,240.04421768707493,531.9852279754875,238.13270928205998,566.3923792657558,219.01762523191098,658.144782706471,226.66365885197058,700.1979676167987,249.60175971214937,,,,,,,,,,,,,,
labeled-data,e3v816b-20220314T190936-191503_cropped,img8423.png,,,,,,,,,,,,,,,665.878,532.907,635.163,590.366,687.817,557.141,698.94,490.936,715.808,544.068,682.143,627.504,629.724,630.868
labeled-data,e3v816b-20220314T190936-191503_cropped,img8482.png,698.2864592117837,473.24824309889254,625.6491398212177,475.1597515039074,675.3483583516049,486.6288019339968,747.9856777421712,478.9827683139372,709.7555096418732,507.65539438916073,658.144782706471,538.2395288693991,604.6225473660538,540.151037274414,,,,,,,,,,,,,,
labeled-data,e3v816b-20220314T190936-191503_cropped,img8572.png,,,,,,,,,,,,,,,955.549,376.642,925.026,351.88,975.238,382.059,986.711,327.557,1005.1,378.145,963.214,403.555,930.933,408.189
labeled-data,e3v816b-20220314T190936-191503_cropped,img8621.png,868.4107072581098,433.1065665935796,916.1984173834821,436.9295834036094,891.3488081182884,410.1684657334009,828.2690307527969,400.61092370832637,881.7912660932141,389.141873278237,952.5170770787652,375.76131444313273,948.6940602687355,440.7526002136392,,,,,,,,,,,,,,
labeled-data,e3v816b-20220314T190936-191503_cropped,img8851.png,574.0384128858154,415.90299094844556,654.3217658964411,408.25695732838597,598.888022151009,396.78790689829657,531.9852279754875,396.78790689829657,574.0384128858154,377.6728228481476,618.0031062011581,337.53114634283475,665.7908163265306,354.7347219879688,,,,,,,,,,,,,,
