scorer,,,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner
labeled-data,e3v816b-20220314T235522-000024_cropped,img3997.png,918.5386875169783,729.5574365738759,935.6161759364876,774.550050294506,939.2287215636915,731.5279160068961,922.1512331441822,704.5980304222854,948.7527054899563,710.1810554825096,1003.5977163756879,727.2585439020188,1009.5091546747489,787.3581666091379,,,,,,,,,,,,,,
labeled-data,e3v816b-20220314T235522-000024_cropped,img4076.png,,,,,,,,,,,,,,,954.653,709.968,945.712,781.843,940.065,727.002,936.453,687.735,912.697,726.069,1001.803,742.178,999.151,790.942
labeled-data,e3v816b-20220314T235522-000024_cropped,img4129.png,,,,,,,,,,,,,,,907.573,728.462,945.025,785.419,933.838,727.72,921.568,691.856,948.388,710.336,1003.026,744.12,999.075,787.851
labeled-data,e3v816b-20220314T235522-000024_cropped,img4232.png,,,,,,,,,,,,,,,914.055,724.72,946.017,781.941,936.389,729.634,926.593,689.319,955.027,709.171,1002.847,740.125,999.864,785.26
labeled-data,e3v816b-20220314T235522-000024_cropped,img4556.png,,,,,,,,,,,,,,,914.957,719.218,944.097,785.837,937.277,728.434,935.517,682.597,958.334,711.609,999.486,743.989,999.56,789.589
labeled-data,e3v816b-20220314T235522-000024_cropped,img4578.png,917.1101371468512,732.1896593542378,937.7974575474454,793.0694879617006,938.9795901417651,740.4645875144755,931.886794575847,696.134615227488,950.8009160849617,719.1862008167216,1000.4504850463877,735.1449908400369,1012.8628772867442,787.1588249901022,,,,,,,,,,,,,,
labeled-data,e3v816b-20220314T235522-000024_cropped,img4656.png,923.2982887294213,723.8391463523633,933.8085221589179,783.3971357861777,939.6475407308606,732.5976742102772,944.9026574456088,685.8855256347365,955.9967927322998,720.919637066392,1000.3733338790635,736.684987210637,1007.9640580225888,785.1488413577605,,,,,,,,,,,,,,
labeled-data,e3v816b-20220314T235522-000024_cropped,img4677.png,,,,,,,,,,,,,,,921.707,712.585,944.274,784.986,944.445,729.022,946.86,679.647,966.815,711.77,1003.495,746.884,1000.764,791.466
labeled-data,e3v816b-20220314T235522-000024_cropped,img4943.png,,,,,,,,,,,,,,,913.535,742.648,947.661,788.377,942.932,734.545,925.565,693.164,956.8743683853212,718.9556030517805,1002.091,739.905,1002.451,787.934
labeled-data,e3v816b-20220314T235522-000024_cropped,img5107.png,,,,,,,,,,,,,,,924.451,747.268,950.435,788.118,946.11,740.598,924.129,698.116,963.722,720.088,1002.795,740.226,1004.558,785.479
labeled-data,e3v816b-20220314T235522-000024_cropped,img5173.png,,,,,,,,,,,,,,,924.391,726.738,948.044,784.366,943.827,729.064,935.915,694.33,960.019,711.489,1005.059,744.358,1003.981,784.797
labeled-data,e3v816b-20220314T235522-000024_cropped,img5280.png,,,,,,,,,,,,,,,941.721,703.269,943.872,785.868,932.62,728.575,923.952,694.303,907.06,730.365,999.752,740.909,1003.609,785.971
labeled-data,e3v816b-20220314T235522-000024_cropped,img5302.png,,,,,,,,,,,,,,,910.014,726.812,943.632,781.923,933.211,728.089,921.866,692.803,946.704,712.144,1001.194,744.884,1001.247,786.339
labeled-data,e3v816b-20220314T235522-000024_cropped,img5377.png,,,,,,,,,,,,,,,929.529,757.922,956.559,793.501,955.491,748.5,902.244425511118,727.2008653036852,964.626,726.142,1002.801,738.17,1004.148,785.454
labeled-data,e3v816b-20220314T235522-000024_cropped,img5384.png,,,,,,,,,,,,,,,929.789,758.314,962.291,796.049,954.321,749.809,901.686,727.26,962.087,727.165,1005.804,739.014,1004.181,786.521
labeled-data,e3v816b-20220314T235522-000024_cropped,img5410.png,,,,,,,,,,,,,,,934.3758938665837,771.3204959409112,964.237,795.264,957.106,750.266,900.088,727.209,953.8635887703313,727.3992908148033,1004.934,739.737,1003.616,786.378
labeled-data,e3v816b-20220314T235522-000024_cropped,img5428.png,,,,,,,,,,,,,,,953.039,730.042,972.567,794.843,958.224,756.255,900.285,745.619,942.136,766.164,1001.749,735.08,1004.352,786.207
labeled-data,e3v816b-20220314T235522-000024_cropped,img5462.png,,,,,,,,,,,,,,,928.461,760.022,963.58,794.873,951.793,747.041,907.245,717.765,950.4694397925673,725.7372836740788,999.21,733.133,1005.379,783.946
labeled-data,e3v816b-20220314T235522-000024_cropped,img5481.png,,,,,,,,,,,,,,,934.387,745.281,955.068,788.24,957.996,747.034,949.469,694.126,981.873,732.23,1016.063,751.961,1004.987,788.497
labeled-data,e3v816b-20220314T235522-000024_cropped,img5532.png,986.6552126038762,693.8103276138567,935.1034848315903,753.2930904280325,987.9770517775245,717.1628196816442,1010.0077046716638,694.6915537296222,1009.5670916137809,722.4501763762376,1012.6513830189604,766.0708691066333,1006.0421871507186,792.0670395217176,,,,,,,,,,,,,,
labeled-data,e3v816b-20220314T235522-000024_cropped,img5765.png,943.8775845997694,736.9750395626434,938.2678281067251,770.0102722439037,970.0564482339757,736.9750395626434,937.0212155527154,693.3436001722994,983.1458800510791,717.652544975491,1010.5713562392953,743.2081023326924,1001.8450683612264,792.4492982160807,,,,,,,,,,,,,,
labeled-data,e3v816b-20220314T235522-000024_cropped,img5834.png,,,,,,,,,,,,,,,935.122,731.528,956.654,794.455,941.836,745.58,908.415,708.43,910.255,755.133,995.862,733.068,999.772,787.864
labeled-data,e3v816b-20220314T235522-000024_cropped,img6105.png,932.6164820396809,730.5340289225935,936.3563197017104,767.9324055428883,956.9254268428726,733.6505603076181,931.3698694856711,680.0462204851954,973.7546963220052,716.1979845514804,1001.8034787872264,733.0272540306131,990.583965801138,796.6044942851145,,,,,,,,,,,,,,
labeled-data,e3v816b-20220314T235522-000024_cropped,img7306.png,937.225009838646,740.8594198009782,944.8710434587056,775.2665710912465,963.9861275088547,735.1248945859336,918.1099257884971,702.6292517006804,967.8091443188844,714.0983021307698,1002.2162956091527,729.390369370889,1002.2162956091527,786.7356215213358,,,,,,,,,,,,,,
labeled-data,e3v816b-20220314T235522-000024_cropped,img8030.png,937.225009838646,735.1248945859336,944.8710434587056,769.5320458762018,965.8976359138696,735.1248945859336,920.021434193512,691.160201270591,973.543669533929,702.6292517006804,1009.8623292292123,729.390369370889,998.3932787991228,788.6471299263508,,,,,,,,,,,,,,
labeled-data,e3v816b-20220314T235522-000024_cropped,img8487.png,938.8174257298092,735.6554930097841,942.8545876504099,773.7201625468773,963.6171346706426,729.3113814202685,930.166364471379,692.9769241348614,977.458832684131,710.8557840689506,1006.872440962794,731.6183310891832,996.4911674526777,794.48270956711,,,,,,,,,,,,,,
labeled-data,e3v816b-20220314T235522-000024_cropped,img8804.png,925.6618912073636,736.2466667735434,931.536731979134,779.5736174653505,944.7551237156175,734.7779565806009,914.6465647602939,691.4510058887937,956.5048052591585,717.1534342652894,993.9569151791951,725.9656954229451,988.816429503896,796.4637846841906,,,,,,,,,,,,,,
