scorer,,,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,BTeubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner
labeled-data,e3v816b-20220309T192017-192534_cropped,img3483.png,,,,,,,,,,,,,,,969.058,911.252,1014.258,936.732,990.831,887.202,940.955,888.331,979.505,858.622,1035.903,859.047,1059.139,906.698
labeled-data,e3v816b-20220309T192017-192534_cropped,img3814.png,,,,,,,,,,,,,,,968.261,913.945,1019.243,937.284,989.097,887.781,940.838,885.246,978.156,860.355,1051.313,875.099,1058.03,907.613
labeled-data,e3v816b-20220309T192017-192534_cropped,img3930.png,965.4228555659388,907.907436437086,1001.1232599143927,933.8713668723252,983.2730577401658,888.4344886106566,939.4589251306996,876.5343538278387,977.3229903487568,865.1751342624215,1034.1190881758425,853.2749994796036,1057.9193577414785,903.0391994804786,,,,,,,,,,,,,,
labeled-data,e3v816b-20220309T192017-192534_cropped,img4216.png,968.127431652943,913.3165886110942,1000.0414294795911,936.5759429593293,986.5185490445706,890.0572342628591,939.4589251306996,874.3706929582354,977.3229903487568,864.0933038276198,1035.200918610644,854.3568299144051,1055.2147816544743,906.8256060022843,,,,,,,,,,,,,,
labeled-data,e3v816b-20220309T192017-192534_cropped,img4236.png,968.6683468703437,910.6120125240901,1000.0414294795911,937.6577733941309,987.0594642619715,884.6480820888509,939.4589251306996,874.9116081756362,981.6503120879634,861.9296429580165,1038.9873251324498,857.0614060014093,1058.4602729588792,912.2347581762925,,,,,,,,,,,,,,
labeled-data,e3v816b-20220309T192017-192534_cropped,img5153.png,,,,,,,,,,,,,,,969.433,905.571,1018.133,935.68,993.852,887.352,949.946,877.378,985.823,859.98,1043.116,862.093,1058.993,908.352
labeled-data,e3v816b-20220309T192017-192534_cropped,img5179.png,968.6683468703437,911.6938429588918,997.8777686099878,932.7895364375236,989.2231251315748,886.2708277410534,942.1635012177037,884.6480820888509,983.8139729575666,862.4705581754174,1031.4145120888384,854.897745131806,1057.3784425240776,910.0710973066892,,,,,,,,,,,,,,
labeled-data,e3v816b-20220309T192017-192534_cropped,img5411.png,965.9637707833397,910.0710973066892,996.7959381751862,932.7895364375236,986.5185490445706,891.6799799150615,940.5407555655013,874.3706929582354,982.7321425227649,864.0933038276198,1033.0372577410408,860.3068973058141,1055.2147816544743,913.3165886110942,,,,,,,,,,,,,,
labeled-data,e3v816b-20220309T192017-192534_cropped,img6217.png,965.9637707833397,906.2846907848835,997.336853392587,934.412282089726,986.5185490445706,891.1390646976607,941.6225860003029,870.0433712190288,983.8139729575666,864.0933038276198,1030.8735968714377,862.4705581754174,1055.7556968718752,909.5301820892885,,,,,,,,,,,,,,
labeled-data,e3v816b-20220309T192017-192534_cropped,img7870.png,968.6683468703437,907.907436437086,998.9595990447895,936.5759429593293,988.6822099141739,891.6799799150615,942.7044164351046,876.5343538278387,985.9776338271699,860.847812523215,1031.4145120888384,852.7340842622027,1061.7057642632842,910.0710973066892,,,,,,,,,,,,,,
labeled-data,e3v816b-20220309T192017-192534_cropped,img7935.png,,,,,,,,,,,,,,,974.296,905.59,1016.063,935.019,990.981,880.793,944.196,880.353,978.612,856.991,1053.274,875.322,1058.87,910.383
labeled-data,e3v816b-20220309T192017-192534_cropped,img8055.png,,,,,,,,,,,,,,,972.721,902.921,1014.003,931.266,990.412,877.88,941.222,888.577,978.18,856.411,1037.16,860.88,1060.116,908.612
labeled-data,e3v816b-20220309T192017-192534_cropped,img8198.png,,,,,,,,,,,,,,,972.869,901.659,1013.153,932.248,992.208,877.622,944.707,879.706,977.821,853.775,1035.842,858.653,1059.653,908.064
labeled-data,e3v816b-20220309T192017-192534_cropped,img8204.png,,,,,,,,,,,,,,,973.438,899.451,1016.258,933.58,991.966,880.638,944.881,875.866,975.638,853.382,1036.845,858.334,1059.415,908.875
labeled-data,e3v816b-20220309T192017-192534_cropped,img8246.png,,,,,,,,,,,,,,,973.528,902.324,1016.597,936.243,991.336,878.486,944.741,880.512,973.866,855.511,1052.858,870.423,1058.894,909.491
labeled-data,e3v816b-20220309T192017-192534_cropped,img8376.png,,,,,,,,,,,,,,,972.986,900.826,1013.563,933.92,992.455,878.24,945.769,880.293,974.396,856.36,1035.626,856.847,1058.928,907.928
labeled-data,e3v816b-20220309T192017-192534_cropped,img8731.png,,,,,,,,,,,,,,,972.575,899.455,1014.321,933.928,991.8,878.946,944.509,876.835,977.223,851.157,1053.946,868.438,1060.614,907.626
labeled-data,e3v816b-20220309T192017-192534_cropped,img8854.png,,,,,,,,,,,,,,,971.513,898.922,1010.803,933.52,991.977,879.914,942.794,878.001,978.17,852.627,1053.3,870.436,1059.469,908.839
labeled-data,e3v816b-20220309T192017-192534_cropped,img8876.png,968.127431652943,906.2846907848835,999.5005142621903,927.9212994809162,984.8958033923682,882.4844212192477,939.4589251306996,882.4844212192477,977.3229903487568,857.0614060014093,1029.791766436636,857.0614060014093,1059.542103393681,916.0211646980982,,,,,,,,,,,,,,
labeled-data,e3v816b-20220309T192017-192534_cropped,img8887.png,,,,,,,,,,,,,,,970.995,902.825,1012.997,934.114,990.979,880.301,944.778,876.056,979.068,851.759,1054.031,869.504,1059.876,910.596
labeled-data,e3v816b-20220309T192017-192534_cropped,img8888.png,,,,,,,,,,,,,,,972.064,900.713,1012.606,930.011,991.209,876.985,942.371,882.955,977.828,851.842,1035.526,857.536,1060.295,906.902
