175.875,/home/bteubner/projects/dlc_projects/pilot_study-Brett-2021-07-19/videos/e3v813a-20210714T095234-095803.avi.re-encoded.1600px.16265k.avi,1897.030,30.0,adult,i,,,STOP
178.0,/home/bteubner/projects/dlc_projects/pilot_study-Brett-2021-07-19/videos/e3v813a-20210714T095234-095803.avi.re-encoded.1600px.16265k.avi,1897.030,30.0,adult,i,,,START
178.45000000000005,/home/bteubner/projects/dlc_projects/pilot_study-Brett-2021-07-19/videos/e3v813a-20210714T095234-095803.avi.re-encoded.1600px.16265k.avi,1897.030,30.0,adult,i,,,STOP
196.67499999999995,/home/bteubner/projects/dlc_projects/pilot_study-Brett-2021-07-19/videos/e3v813a-20210714T095234-095803.avi.re-encoded.1600px.16265k.avi,1897.030,30.0,adult,i,,,START
196.9000000000001,/home/bteubner/projects/dlc_projects/pilot_study-Brett-2021-07-19/videos/e3v813a-20210714T095234-095803.avi.re-encoded.1600px.16265k.avi,1897.030,30.0,adult,i,,,STOP
227.0250000000001,/home/bteubner/projects/dlc_projects/pilot_study-Brett-2021-07-19/videos/e3v813a-20210714T095234-095803.avi.re-encoded.1600px.16265k.avi,1897.030,30.0,adult,i,,,START
227.42499999999995,/home/bteubner/projects/dlc_projects/pilot_study-Brett-2021-07-19/videos/e3v813a-20210714T095234-095803.avi.re-encoded.1600px.16265k.avi,1897.030,30.0,adult,i,,,STOP
228.4749999999999,/home/bteubner/projects/dlc_projects/pilot_study-Brett-2021-07-19/videos/e3v813a-20210714T095234-095803.avi.re-encoded.1600px.16265k.avi,1897.030,30.0,adult,i,,,START
229.3499999999999,/home/bteubner/projects/dlc_projects/pilot_study-Brett-2021-07-19/videos/e3v813a-20210714T095234-095803.avi.re-encoded.1600px.16265k.avi,1897.030,30.0,adult,i,,,STOP
239.54999999999995,/home/bteubner/projects/dlc_projects/pilot_study-Brett-2021-07-19/videos/e3v813a-20210714T095234-095803.avi.re-encoded.1600px.16265k.avi,1897.030,30.0,adult,i,,,START
241.07500000000005,/home/bteubner/projects/dlc_projects/pilot_study-Brett-2021-07-19/videos/e3v813a-20210714T095234-095803.avi.re-encoded.1600px.16265k.avi,1897.030,30.0,adult,i,,,STOP
249.75,/home/bteubner/projects/dlc_projects/pilot_study-Brett-2021-07-19/videos/e3v813a-20210714T095234-095803.avi.re-encoded.1600px.16265k.avi,1897.030,30.0,adult,i,,,START
250.17499999999995,/home/bteubner/projects/dlc_projects/pilot_study-Brett-2021-07-19/videos/e3v813a-20210714T095234-095803.avi.re-encoded.1600px.16265k.avi,1897.030,30.0,adult,i,,,STOP
289.2249999999999,/home/bteubner/projects/dlc_projects/pilot_study-Brett-2021-07-19/videos/e3v813a-20210714T095234-095803.avi.re-encoded.1600px.16265k.avi,1897.030,30.0,adult,i,,,START
295.0,/home/bteubner/projects/dlc_projects/pilot_study-Brett-2021-07-19/videos/e3v813a-20210714T095234-095803.avi.re-encoded.1600px.16265k.avi,1897.030,30.0,adult,i,,,STOP
