scorer,,,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner,Bteubner
labeled-data,e3v813a-20220201T175829-182657_cropped,img4730.png,230.99117229493925,210.61150797569852,203.6979891354949,182.41854954726148,180.60375723134968,220.8089610242821,186.90218411429836,195.6152534924873,178.80420669336434,130.5315090353508,141.01364539567217,198.31457929946532,128.4167916297748,142.22858753225555
labeled-data,e3v813a-20220201T175829-182657_cropped,img5654.png,140.0156139622998,139.09781826832034,132.3317973997801,157.3113093794782,161.92872045541156,136.53654608081376,154.24490389289184,158.44965257392553,145.99191573314846,216.789741289353,202.33990385829298,184.91613184482677,187.82602812908908,238.1336761852411
labeled-data,e3v813a-20220201T175829-182657_cropped,img6193.png,,,186.38339298298175,146.9678029446606,214.24641580866026,170.08144687959847,192.71589817063594,168.1816953233022,131.92384836915554,183.0630825142896,168.96900371693263,247.02138490959712,129.70747155347658,234.35637453428868
labeled-data,e3v813a-20220201T175829-182657_cropped,img6525.png,,,159.32830075852837,133.13825240403906,198.97807579956094,139.056129275835,175.3065683123773,145.26989999122068,130.33070408672842,183.14431197071448,159.92008844570796,238.772354565596,131.8101733046774,229.30375157072257
labeled-data,e3v813a-20220201T175829-182657_cropped,img7417.png,157.52745219062064,273.8525486310374,165.33754192206084,223.08696537667612,122.10311662301689,231.45491866036204,143.8597951606003,220.57657939157036,198.53042328068167,192.1255382270382,170.35831389227238,140.52315964430835,223.63428313173947,182.36292606273796
labeled-data,e3v813a-20220201T175829-182657_cropped,img7481.png,204.92254730847083,295.50700244202,202.81171224591947,243.58045990325542,162.28367904493246,263.0001424787283,177.48169149530258,236.40362069058062,197.32354108328576,197.5642555396348,130.19898609415108,222.89427629025164,165.6610151450147,165.05739557634314
labeled-data,e3v813a-20220201T175829-182657_cropped,img7532.png,192.8391115710527,275.90288565295674,192.8391115710527,251.32484989337382,157.93117672410887,268.0664104832347,171.1107031459142,245.62559522448504,194.976332071886,182.5775904499028,115.54297012424848,208.93664329351344,149.73849813758122,156.57474102309772
labeled-data,e3v813a-20220201T175829-182657_cropped,img7954.png,723.2539743554544,144.3065676395487,694.4244529255102,148.4250707009693,712.2712995249994,188.2372669613685,690.3059498640896,173.13608906949298,614.8000604047118,159.4077455314242,635.3925757118147,221.1852914527334,572.2421954366987,204.711279207051
labeled-data,e3v813a-20220201T175829-182657_cropped,img8249.png,977.2283298097252,149.79790505477615,953.8901457950085,141.56089893193496,960.7543175640428,180.0002608385273,940.1618022569398,160.78057988523108,866.0287471513689,131.9510584552869,881.1299250432444,195.10143873040283,819.3523791219352,164.8990829466518
labeled-data,e3v813a-20220201T175829-182657_cropped,img8439.png,893.4854342275062,510.85334010598285,883.8755937508581,479.27814996842494,867.4015815051757,517.7175118750173,856.4189066747208,486.14232173745927,848.1819005518796,425.73761016995695,780.913017215343,472.4139781993905,778.1673485077292,410.63643227808143
labeled-data,e3v813a-20220201T175829-182657_cropped,img8478.png,918.19645259603,564.3938799044508,923.6877900112574,530.0730210592791,881.1299250432444,543.8013645973477,894.858268581313,517.7175118750173,894.858268581313,453.1942972460944,828.9622195985833,497.1249965679142,816.6067104143215,438.09311935421886
labeled-data,e3v813a-20220201T175829-182657_cropped,img8606.png,900.3496059965405,591.8505669805883,915.4507838884163,539.6828615359271,870.1472502127895,556.1568737816096,890.7397655198924,527.3273523516654,905.840943411768,482.0238186760387,835.8263913676178,510.85334010598285,828.9622195985833,458.68563466132184
labeled-data,e3v813a-20220201T175829-182657_cropped,img8721.png,890.7397655198924,696.1859778699103,904.4681090579611,655.0009472557042,857.7917410285277,664.6107877323523,877.0114219818238,635.7812663024081,909.9594464731886,589.1048982729744,837.1992257214247,602.8332418110432,833.0807226600039,553.4112050739959
labeled-data,e3v813a-20220201T175829-182657_cropped,img8807.png,947.0259740259742,527.3273523516654,922.3149556574506,530.0730210592791,949.7716427335879,563.021045550644,922.3149556574506,556.1568737816096,861.9102440899483,564.3938799044508,860.5374097361414,626.1714258257599,823.4708821833558,574.0037203810989
labeled-data,e3v813a-20220203T002607-005438_cropped,img2261.png,143.5270743126971,864.2178179412012,125.56205864318817,892.849561664481,164.5798270504028,882.7442403503824,144.3691844222053,901.5513661293994,164.8605304202389,968.6394715202217,207.24673926548644,908.2882470054653,222.96612797630672,956.0078198775983
labeled-data,e3v813a-20220203T002607-005438_cropped,img2551.png,141.3215857308263,865.2772475668352,125.05496303003954,893.6792872031294,164.81781852085157,881.8020706279519,147.26019401841512,901.167097652698,169.72362536712063,972.4303971037638,205.35527509265347,912.0115127865558,224.2039013967397,954.6145722409973
labeled-data,e3v813a-20220203T002607-005438_cropped,img4108.png,144.20776463376643,862.7436682970477,123.25656594290666,892.0753464642514,165.48128945833173,878.537648848619,147.7533521045273,895.9432600687178,166.77059399315385,966.2103572165245,200.614838032235,905.6130440798839,220.9213844556837,958.152203873886
labeled-data,e3v813a-20220203T002607-005438_cropped,img6034.png,141.9119909684016,854.8411257624891,124.31472637150483,888.7787074850758,169.06205634647085,878.9745172096618,146.93978085322925,893.8064973699034,159.50925556529836,969.223345642318,199.73157464391954,916.1801623573864,214.81494429840245,953.6371969993523
labeled-data,e3v813a-20220203T002607-005438_cropped,img6640.png,,,162.90663612860743,981.4062604121335,119.07899346178186,974.2715278849759,141.84218771509438,963.3995545102595,199.25979710031544,949.1300894559441,134.36770601997682,900.2062092697203,189.0673220615188,892.0522292386829
labeled-data,e3v813a-20220203T002607-005438_cropped,img7193.png,183.05868499539537,828.9675508792914,156.04380323654667,853.5631894955566,191.5260359944375,870.0946843032102,168.94643333032516,871.7075130649325,133.46420057243432,939.4463210572696,206.44470204036887,929.3661412965052,175.800955567645,962.8323381022432
labeled-data,e3v813a-20220203T002607-005438_cropped,img7370.png,256.7518692152664,863.8755720144377,207.20573780567275,876.9316471831819,235.6612862503718,908.7349072096104,211.55776286192085,899.0265436225953,151.9684967071393,892.6658916173096,201.84939927490586,959.2853520937227,160.00300450328965,957.946267461031
labeled-data,e3v813a-20220203T002607-005438_cropped,img7565.png,221.3714670023473,796.2160014078097,180.32891775486343,824.8423172695001,214.81845493762296,846.5707256946386,188.9513020505533,845.1911442073282,139.28636850737956,891.407124032226,217.57761791224374,912.4457417137094,172.05142883100115,942.7965344345378
labeled-data,e3v813a-20220203T002607-005438_cropped,img7703.png,600.1771566555224,912.8499336645531,566.3764702020771,906.5776413329859,569.5126163678607,938.6360243609959,551.3926607433333,920.5160687364685,464.97441084174125,892.6392139295033,456.26289371456465,961.634429576742,408.8722405427239,922.9552935320779
labeled-data,e3v813a-20220203T002607-005438_cropped,img7719.png,703.8295801574222,910.440447736459,671.343088287734,906.0672661386163,673.8420492007868,937.3042775517781,658.5359136083375,920.4362913886707,575.445463249327,892.9477213450883,548.5816334340077,963.5433671388341,516.4075116784511,926.6836936713031
labeled-data,e3v813a-20220203T002607-005438_cropped,img7791.png,986.8381702863733,808.7583948820736,947.0259740259742,821.1139040663354,979.9739985173389,854.0619285577003,948.398808379781,848.5705911424728,881.1299250432444,869.1631064495759,942.9074709645536,917.2123088328163,870.1472502127895,929.5678180170781
labeled-data,e3v813a-20220203T002607-005438_cropped,img7859.png,973.1098267483046,655.0009472557042,953.8901457950085,694.8131435161034,992.329507701601,704.4229839927516,973.1098267483046,718.1513275308203,933.2976304879055,760.7091924988332,999.1936794706353,763.4548612064469,967.6184893330772,815.622566651108
labeled-data,e3v813a-20220203T002607-005438_cropped,img7920.png,929.1791274264849,433.97461629279815,908.5866121193817,458.68563466132184,940.1618022569398,473.7868125531975,915.4507838884163,486.14232173745927,842.6905631366521,525.9545179978585,890.7397655198924,579.4950577963264,850.9275692594933,594.596235688202
labeled-data,e3v813a-20220203T002607-005438_cropped,img8094.png,995.0751764092147,250.0148128826777,956.6358145026222,270.6073281897807,995.0751764092147,288.45417478927004,962.1271519178497,293.9455122044975,912.7051151808025,368.0785673100685,988.2110046401801,387.2982482633646,929.1791274264849,425.73761016995695
labeled-data,e3v813a-20220203T002607-005438_cropped,img8182.png,1037.6330413772275,158.03491117761735,981.3468328711458,126.45972104005943,978.6011641635321,173.13608906949298,967.6184893330772,148.4250707009693,925.0606243650643,163.52624859284492,967.6184893330772,217.0667883913128,918.19645259603,218.43962274511966
labeled-data,e3v813a-20220203T002607-005438_cropped,img8482.png,863.2830784437551,457.312800307515,883.8755937508581,433.97461629279815,846.8090661980727,414.754935339502,875.6385876280169,403.7722605090471,937.4161335493261,377.68840778671654,886.6212624584718,332.38487411108986,938.788967903133,333.7577084648967
labeled-data,e3v813a-20220203T002607-005438_cropped,img8541.png,949.7716427335879,565.7667142582577,956.6358145026222,524.5816836440516,914.0779495346094,545.1741989511546,927.806293072678,514.9718431674036,947.0259740259742,443.5844567694463,879.7570906894375,449.0757941846738,909.9594464731886,399.6537574476265
labeled-data,e3v813a-20220203T002607-005438_cropped,img8742.png,326.504846105269,681.0847999780348,308.65799950577974,719.5241618846271,344.35169270475825,715.4056588232065,326.504846105269,733.2525054226958,347.0973614123721,825.232407127756,404.75640427226057,770.3190329754813,402.01073556464684,837.5879163120179
labeled-data,e3v813a-20220203T002607-005438_cropped,img8851.png,198.83125120123015,955.6516707394087,201.57691990884388,925.4493149556575,164.5103923560584,936.4319897861125,180.98440460174078,910.348137063782,216.6780978007194,847.197756788666,127.4438648032729,865.0446033881553,160.3918892946378,810.1312292358805
labeled-data,e3v813a-20220207T232218-235112_cropped,img2349.png,787.7771889843773,433.97461629279815,815.2338760605146,449.0757941846738,786.4043546305704,399.6537574476265,813.8610417067077,412.0092666318883,870.1472502127895,420.2462727547295,828.9622195985833,357.09589247961355,877.0114219818238,362.587229894841
labeled-data,e3v813a-20220207T232218-235112_cropped,img2765.png,783.6586859229567,433.97461629279815,809.7425386452871,439.4659537080257,789.1500233381842,395.5352543862059,809.7425386452871,406.51792921666083,877.0114219818238,416.1277696933089,835.8263913676178,351.604555064386,881.1299250432444,365.33289860245475
labeled-data,e3v813a-20220207T232218-235112_cropped,img4024.png,860.5374097361414,466.92264078416304,883.8755937508581,440.8387880618326,833.0807226600039,449.0757941846738,853.6732379671071,425.73761016995695,886.6212624584718,380.43407649433027,808.3697042914803,380.43407649433027,856.4189066747208,341.9947145877379
labeled-data,e3v813a-20220207T232218-235112_cropped,img4226.png,863.2830784437551,458.68563466132184,890.7397655198924,425.73761016995695,833.0807226600039,439.4659537080257,857.7917410285277,416.1277696933089,881.1299250432444,380.43407649433027,804.2512012300597,394.1624200323989,837.1992257214247,341.9947145877379
labeled-data,e3v813a-20220207T232218-235112_cropped,img4321.png,864.655912797562,460.0584690151287,893.4854342275062,435.3474506466051,841.3177287828453,444.9572911232532,866.0287471513689,429.85611323137755,883.8755937508581,391.4167513247852,805.6240355838665,395.5352543862059,834.453557013811,332.38487411108986
labeled-data,e3v813a-20220207T232218-235112_cropped,img5377.png,,,863.2830784437551,457.312800307515,813.8610417067077,440.8387880618326,850.9275692594933,424.3647758161501,892.1125998736993,387.2982482633646,828.9622195985833,365.33289860245475,856.4189066747208,339.2490458801242
labeled-data,e3v813a-20220207T232218-235112_cropped,img5624.png,824.8437165371627,447.7029598308669,857.7917410285277,440.8387880618326,813.8610417067077,416.1277696933089,846.8090661980727,410.63643227808143,883.8755937508581,380.43407649433027,827.5893852447764,352.97738941819284,853.6732379671071,329.6392054034761
labeled-data,e3v813a-20220207T232218-235112_cropped,img6259.png,786.4043546305704,435.3474506466051,828.9622195985833,440.8387880618326,809.7425386452871,395.5352543862059,833.0807226600039,412.0092666318883,875.6385876280169,444.9572911232532,864.655912797562,374.9427390791028,901.7224403503474,395.5352543862059
labeled-data,e3v813a-20220207T232218-235112_cropped,img6714.png,831.0604028434786,457.96354060251315,842.3005995515649,433.34215733718145,806.9742670404369,433.87740479947126,823.5669383714212,416.2142385439072,900.6425729411553,427.9896827142832,862.6400031185781,358.9427600788964,925.799203668777,396.41008243918384
labeled-data,e3v813a-20220207T232218-235112_cropped,img6954.png,867.4015815051757,472.4139781993905,903.0952747041542,447.7029598308669,846.8090661980727,433.97461629279815,874.26575327421,420.2462727547295,909.9594464731886,405.14509486285397,852.3004036133002,387.2982482633646,914.0779495346094,370.8242360176822
labeled-data,e3v813a-20220207T232218-235112_cropped,img7096.png,812.4882073529009,476.5324812608112,860.5374097361414,458.68563466132184,813.8610417067077,428.4832788775707,838.5720600752315,429.85611323137755,896.2311029351199,418.8734384009226,844.063397490459,380.43407649433027,896.2311029351199,380.43407649433027
labeled-data,e3v813a-20220207T232218-235112_cropped,img7247.png,977.2283298097252,352.97738941819284,949.7716427335879,310.4195244501799,930.5519617802918,358.4687268334204,927.806293072678,332.38487411108986,890.7397655198924,299.43684961972497,883.8755937508581,358.4687268334204,857.7917410285277,348.85888635677225
labeled-data,e3v813a-20220207T232218-235112_cropped,img7638.png,809.7425386452871,366.7057329562616,857.7917410285277,376.3155734329097,835.8263913676178,328.26637104966926,857.7917410285277,348.85888635677225,903.0952747041542,372.1970703714891,882.5027593970512,310.4195244501799,929.1791274264849,341.9947145877379
labeled-data,e3v813a-20220207T232218-235112_cropped,img7685.png,866.0287471513689,395.5352543862059,896.2311029351199,390.04391697097833,856.4189066747208,361.21439554103415,883.8755937508581,361.21439554103415,942.9074709645536,357.09589247961355,903.0952747041542,298.0640152659181,958.0086488564291,333.7577084648967
labeled-data,e3v813a-20220207T232218-235112_cropped,img7991.png,649.1209192498834,403.7722605090471,679.3232750336347,391.4167513247852,639.5110787732353,357.09589247961355,677.9504406798278,361.21439554103415,730.1181461244887,348.85888635677225,672.4591032646001,303.55535268114556,730.1181461244887,289.8270091430769
labeled-data,e3v813a-20220207T232218-235112_cropped,img8021.png,675.2047719722138,453.1942972460944,699.9157903407377,439.4659537080257,646.3752505422697,425.73761016995695,679.3232750336347,418.8734384009226,727.372477416875,376.3155734329097,655.9850910189177,348.85888635677225,704.0342934021583,320.02936492682807
labeled-data,e3v813a-20220207T232218-235112_cropped,img8353.png,677.9504406798278,479.27814996842494,698.5429559869308,462.80413772274244,650.4937536036903,457.312800307515,672.4591032646001,440.8387880618326,710.8984651711926,410.63643227808143,643.6295818346559,394.1624200323989,679.3232750336347,352.97738941819284
labeled-data,e3v813a-20220207T232218-235112_cropped,img8623.png,668.3406002031795,482.0238186760387,694.4244529255102,469.66830949177677,643.6295818346559,457.312800307515,672.4591032646001,443.5844567694463,719.1354712940338,405.14509486285397,640.8839131270422,391.4167513247852,684.8146124488621,358.4687268334204
labeled-data,e3v813a-20220207T232218-235112_cropped,img8768.png,660.1035940803383,477.9053156146181,698.5429559869308,440.8387880618326,640.8839131270422,440.8387880618326,673.831937618407,416.1277696933089,708.1527964635789,401.02659180143337,640.8839131270422,384.55257955575087,688.9331155102827,358.4687268334204
labeled-data,e3v813a-20220207T232218-235112_cropped,img8971.png,625.7827352351667,438.09311935421886,665.5949314955658,425.73761016995695,634.0197413580079,391.4167513247852,662.8492627879521,395.5352543862059,716.38980258642,410.63643227808143,673.831937618407,351.604555064386,717.7626369402269,343.3675489415448
labeled-data,e3v813a-20220208T014730-021626_cropped,img0491.png,364.94420801186135,270.6073281897807,342.9788583509514,245.8963098212571,331.99618352049646,303.55535268114556,319.64067433623467,265.1159907745532,288.06548419867664,228.04946322176772,278.4556437220286,303.55535268114556,246.88045358447056,274.72583125120127
labeled-data,e3v813a-20220208T014730-021626_cropped,img0877.png,358.080036242827,284.33567172784944,333.3690178743033,247.26914417506396,316.89500562862094,298.0640152659181,307.2851651519729,265.1159907745532,296.30249032151784,222.55812580654026,277.0828093682217,298.0640152659181,245.5076192306637,271.98016254358754
labeled-data,e3v813a-20220208T014730-021626_cropped,img1312.png,,,230.8705348127283,318.76734941380516,220.5274430062264,286.62988558646003,237.51966525976522,297.3423735289084,251.18732228978556,344.9944750660064,307.70493108959937,282.9359242269951,276.67565567009376,350.5354171052038
labeled-data,e3v813a-20220208T014730-021626_cropped,img1668.png,344.93594829164556,394.96359501908717,375.7842949915039,398.1185395679363,346.6886952632284,374.9822795430425,368.7733071051725,374.9822795430425,417.14912352085946,318.5438270580743,336.87331222236435,331.5141546477875,349.8436398120775,290.8504249070651
labeled-data,e3v813a-20220208T014730-021626_cropped,img1898.png,760.32050190824,160.78057988523108,741.1008209549436,126.45972104005943,739.7279866011368,180.0002608385273,723.2539743554544,149.79790505477615,672.4591032646001,120.96838362483186,665.5949314955658,188.2372669613685,617.5457291123255,164.8990829466518
labeled-data,e3v813a-20220208T014730-021626_cropped,img2078.png,,,819.3523791219352,326.8935366958624,767.1846736772743,322.7750336344418,789.1500233381842,304.92818703495243,812.4882073529009,247.26914417506396,742.4736553087505,265.1159907745532,747.964992723978,221.1852914527334
labeled-data,e3v813a-20220208T014730-021626_cropped,img2187.png,856.4189066747208,410.63643227808143,877.0114219818238,387.2982482633646,819.3523791219352,412.0092666318883,844.063397490459,385.92541390955773,845.4362318442659,328.26637104966926,774.0488454463086,366.7057329562616,761.6933362620468,320.02936492682807
labeled-data,e3v813a-20220208T014730-021626_cropped,img2490.png,1000.5665138244422,278.844334312622,967.6184893330772,271.98016254358754,999.1936794706353,304.92818703495243,975.8554954559183,300.80968397353183,931.9247961340986,328.26637104966926,999.1936794706353,358.4687268334204,948.398808379781,385.92541390955773
labeled-data,e3v813a-20220208T014730-021626_cropped,img2522.png,900.3496059965405,271.98016254358754,915.4507838884163,293.9455122044975,941.5346366107467,260.9974877131326,941.5346366107467,288.45417478927004,947.0259740259742,341.9947145877379,1006.0578512396696,318.6565305730212,979.9739985173389,377.68840778671654
labeled-data,e3v813a-20220208T014730-021626_cropped,img2812.png,816.6067104143215,188.2372669613685,848.1819005518796,212.9482853298922,852.3004036133002,160.78057988523108,860.5374097361414,184.1187638999479,870.1472502127895,232.16796628318832,904.4681090579611,173.13608906949298,908.5866121193817,226.67662886796086
labeled-data,e3v813a-20220208T014730-021626_cropped,img3033.png,1006.0578512396696,107.2400400867632,973.1098267483046,111.3585431481838,999.1936794706353,140.1880645781281,967.6184893330772,141.56089893193496,905.840943411768,141.56089893193496,953.8901457950085,188.2372669613685,898.9767716427336,197.84710743801656
labeled-data,e3v813a-20220208T014730-021626_cropped,img3938.png,1012.8345420880803,283.0285371153646,992.5969109258688,252.5005850232149,981.2775579029369,272.0521947900973,975.7893867403031,243.92531758159984,966.5280979033589,180.46833851364823,925.3668141836065,231.91994316333873,904.1001509284011,188.3575845599341
labeled-data,e3v813a-20220208T014730-021626_cropped,img4054.png,815.2338760605146,204.711279207051,856.4189066747208,204.711279207051,828.9622195985833,158.03491117761735,852.3004036133002,174.50892342329985,886.6212624584718,195.10143873040283,882.5027593970512,138.81523022432123,920.9421213036437,188.2372669613685
labeled-data,e3v813a-20220208T014730-021626_cropped,img4366.png,521.4473243458444,412.0092666318883,548.904011421982,395.5352543862059,506.34614645396897,377.68840778671654,535.1756678839131,365.33289860245475,573.6150297905056,351.604555064386,529.6843304686856,310.4195244501799,577.7335328519262,307.67385574256616
labeled-data,e3v813a-20220208T014730-021626_cropped,img4807.png,,,449.5027632440484,383.40975083679575,451.30451174386906,335.212978466593,461.66456561783787,357.7348347143513,515.7170206124578,392.86893046085424,524.725763111561,316.29461921847604,564.8146672325709,365.3922658385891
labeled-data,e3v813a-20220208T014730-021626_cropped,img6590.png,483.00796243925214,457.312800307515,507.71898080777584,416.1277696933089,458.29694407072844,418.8734384009226,480.2622937316384,395.5352543862059,506.34614645396897,361.21439554103415,441.82293182504606,376.3155734329097,444.5686005326598,341.9947145877379
labeled-data,e3v813a-20220208T014730-021626_cropped,img7144.png,433.58592570220486,357.09589247961355,444.5686005326598,380.43407649433027,461.0426127783422,326.8935366958624,467.9067845473766,357.09589247961355,499.4819746849345,410.63643227808143,514.5831525768101,339.2490458801242,550.2768457757888,395.5352543862059
